            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2461566.833333333, A.D. 2027-Jun-10 08:00:00.0000, -2.015017747171127E-01, -1.010319321924980E+00,  7.693246856568582E-04,  1.666364606617923E-02, -3.402473643563326E-03, -1.338134783648310E-05,  5.950041716092526E-03,  1.030217787329247E+00,  7.747906823204510E-05,
2461567.833333333, A.D. 2027-Jun-11 08:00:00.0000, -1.848096170109003E-01, -1.013580846595287E+00,  7.556560522620823E-04,  1.671990121980136E-02, -3.120429741009460E-03, -1.395415905804463E-05,  5.950469471910451E-03,  1.030291850953216E+00,  7.065836066723046E-05,
2461568.833333333, A.D. 2027-Jun-12 08:00:00.0000, -1.680635106722463E-01, -1.016559901003262E+00,  7.414199008336579E-04,  1.677154124307034E-02, -2.837544634114206E-03, -1.451637102870746E-05,  5.950858012102542E-03,  1.030359124602054E+00,  6.389930205331386E-05,
2461569.833333333, A.D. 2027-Jun-13 08:00:00.0000, -1.512680768278522E-01, -1.019255678546479E+00,  7.266268704139310E-04,  1.681855440946333E-02, -2.553887599557465E-03, -1.506789992478335E-05,  5.951207695905109E-03,  1.030419670475602E+00,  5.720301215338675E-05,
2461570.833333333, A.D. 2027-Jun-14 08:00:00.0000, -1.344279475550116E-01, -1.021667442205701E+00,  7.112877128044174E-04,  1.686093051200432E-02, -2.269528617229719E-03, -1.560858708255008E-05,  5.951518889933220E-03,  1.030473552051290E+00,  5.057103356158627E-05,
2461571.833333333, A.D. 2027-Jun-15 08:00:00.0000, -1.175477645048234E-01, -1.023794525521724E+00,  6.954134217272905E-04,  1.689866052976005E-02, -1.984538911421103E-03, -1.613808868673152E-05,  5.951791972514875E-03,  1.030520834834580E+00,  4.400598282167044E-05,
2461572.833333333, A.D. 2027-Jun-16 08:00:00.0000, -1.006321780064104E-01, -1.025636334039601E+00,  6.790154659221055E-04,  1.693173600706311E-02, -1.698991286429455E-03, -1.665578969101524E-05,  5.952027341357045E-03,  1.030561587686301E+00,  3.751198732955294E-05,
2461573.833333333, A.D. 2027-Jun-17 08:00:00.0000, -8.368584686582137E-02, -1.027192346837907E+00,  6.621060667218272E-04,  1.696014833849495E-02, -1.412959908858927E-03, -1.716081306238779E-05,  5.952225422124017E-03,  1.030595884307938E+00,  3.109450202671391E-05,
2461574.833333333, A.D. 2027-Jun-18 08:00:00.0000, -6.671343875227066E-02, -1.028462117497016E+00,  6.446983992106116E-04,  1.698388839231308E-02, -1.126519426883111E-03, -1.765216155479716E-05,  5.952386673661262E-03,  1.030623804146123E+00,  2.475935129268117E-05,
2461575.833333333, A.D. 2027-Jun-19 08:00:00.0000, -4.971963063051173E-02, -1.029445274001350E+00,  6.268066063355367E-04,  1.700294681355520E-02, -8.397438192947185E-04, -1.812893126722385E-05,  5.952511586338066E-03,  1.030645432105664E+00,  1.851141723078133E-05,
2461576.833333333, A.D. 2027-Jun-20 08:00:00.0000, -3.270910858164564E-02, -1.030141517637485E+00,  6.084456168722823E-04,  1.701731486350229E-02, -5.527056271825144E-04, -1.859046949149823E-05,  5.952600673654959E-03,  1.030660857096424E+00,  1.235372681215108E-05,
2461577.833333333, A.D. 2027-Jun-21 08:00:00.0000, -1.568656681241241E-02, -1.030550621459738E+00,  5.896308735443448E-04,  1.702698523638631E-02, -2.654759698849242E-04, -1.903639673711762E-05,  5.952654460797699E-03,  1.030670170051496E+00,  6.287423429981088E-06,
2461578.833333333, A.D. 2027-Jun-22 08:00:00.0000,  1.343294177632361E-03, -1.030672429110145E+00,  5.703780906077263E-04,  1.703195255133502E-02,  2.187508551704512E-05, -1.946652580233802E-05,  5.952673475263808E-03,  1.030673462304246E+00,  3.121957642497419E-07,
2461579.833333333, A.D. 2027-Jun-23 08:00:00.0000,  1.837576941557733E-02, -1.030506854062329E+00,  5.507031259862939E-04,  1.703221329126348E-02,  3.092778168562276E-04, -1.988074227697377E-05,  5.952658240491509E-03,  1.030670824485192E+00, -5.572908685345820E-06,
2461580.833333333, A.D. 2027-Jun-24 08:00:00.0000,  3.540615125651927E-02, -1.030053879510903E+00,  5.306219520560243E-04,  1.702776556407580E-02,  5.966624374766655E-04, -2.027891859388118E-05,  5.952609273796629E-03,  1.030662346164794E+00, -1.136897631122869E-05,
2461581.833333333, A.D. 2027-Jun-25 08:00:00.0000,  5.242973085981884E-02, -1.029313558589364E+00,  5.101506986347676E-04,  1.701860882054144E-02,  8.839588382036448E-04, -2.066086270676960E-05,  5.952527086695946E-03,  1.030648115909436E+00, -1.707690259192003E-05,
2461582.833333333, A.D. 2027-Jun-26 08:00:00.0000,  6.944179939661463E-02, -1.028286014749122E+00,  4.893057284271740E-04,  1.700474360320731E-02,  1.171096480481744E-03, -2.102629876955596E-05,  5.952412186449508E-03,  1.030628221548472E+00, -2.269725058546960E-05,
2461583.833333333, A.D. 2027-Jun-27 08:00:00.0000,  8.643764905310181E-02, -1.026971442205417E+00,  4.681037233761595E-04,  1.698617137357663E-02,  1.458004377232236E-03, -2.137486528510913E-05,  5.952265078116515E-03,  1.030602750530192E+00, -2.823022131660316E-05,
2461584.833333333, A.D. 2027-Jun-28 08:00:00.0000,  1.034125738859313E-01, -1.025370106376752E+00,  4.465617670544513E-04,  1.696289439504880E-02,  1.744611114719979E-03, -2.170612196591184E-05,  5.952086266582710E-03,  1.030571790272854E+00, -3.367568158861197E-05,
2461585.833333333, A.D. 2027-Jun-29 08:00:00.0000,  1.203618705810949E-01, -1.023482344291956E+00,  4.246974182462448E-04,  1.693491565269204E-02,  2.030844893631444E-03, -2.201956045539997E-05,  5.951876258332698E-03,  1.030535428471547E+00, -3.903322202742488E-05,
2461586.833333333, A.D. 2027-Jun-30 08:00:00.0000,  1.372808391458479E-01, -1.021308564949772E+00,  4.025287729597761E-04,  1.690223879460437E-02,  2.316633583892802E-03, -2.231461703338848E-05,  5.951635562826873E-03,  1.030493753336605E+00, -4.430223671012570E-05,
2461587.833333333, A.D. 2027-Jul-01 08:00:00.0000,  1.541647835471903E-01, -1.018849249615246E+00,  3.800745127293370E-04,  1.686486808583306E-02,  2.601904796298496E-03, -2.259068699571265E-05,  5.951364693351629E-03,  1.030446853740811E+00, -4.948202542800690E-05,
2461588.833333333, A.D. 2027-Jul-02 08:00:00.0000,  1.710090123100012E-01, -1.016104952033870E+00,  3.573539375198176E-04,  1.682280837227557E-02,  2.886585977541740E-03, -2.284714107295707E-05,  5.951064167206152E-03,  1.030394819251743E+00, -5.457192300819742E-05,
2461589.833333333, A.D. 2027-Jul-03 08:00:00.0000,  1.878088390861596E-01, -1.013076298536444E+00,  3.343869812543663E-04,  1.677606506048517E-02,  3.170604533877831E-03, -2.308334360291996E-05,  5.950734505057787E-03,  1.030337740020158E+00, -5.957145724721540E-05,
2461590.833333333, A.D. 2027-Jul-04 08:00:00.0000,  2.045595832148264E-01, -1.009763988004438E+00,  3.111942089131037E-04,  1.672464412137665E-02,  3.453887986097714E-03, -2.329867114230839E-05,  5.950376229306484E-03,  1.030275706496802E+00, -6.448053280316822E-05,
2461591.833333333, A.D. 2027-Jul-05 08:00:00.0000,  2.212565703018759E-01, -1.006168791666735E+00,  2.877967958326651E-04,  1.666855212340766E-02,  3.736364149384124E-03, -2.349252920109057E-05,  5.949989861339706E-03,  1.030208808957118E+00, -6.929962852521712E-05,
2461592.833333333, A.D. 2027-Jul-06 08:00:00.0000,  2.378951328426131E-01, -1.002291552710900E+00,  2.642164919767217E-04,  1.660779628956039E-02,  4.017961320572717E-03, -2.366436454097956E-05,  5.949575917655336E-03,  1.030137136829939E+00, -7.402998687262432E-05,
2461593.833333333, A.D. 2027-Jul-07 08:00:00.0000,  2.544706109120862E-01, -9.981331857190184E-01,  2.404755769843341E-04,  1.654238457325571E-02,  4.298608436813000E-03, -2.381367111223775E-05,  5.949134905009323E-03,  1.030060777857341E+00, -7.867375716472893E-05,
2461594.833333333, A.D. 2027-Jul-08 08:00:00.0000,  2.709783529447647E-01, -9.936946759694782E-01,  2.165968136300553E-04,  1.647232575528205E-02,  4.578235182131492E-03, -2.393998733736837E-05,  5.948667314939134E-03,  1.029979817146396E+00, -8.323406670895151E-05,
2461595.833333333, A.D. 2027-Jul-09 08:00:00.0000,  2.874137166194823E-01, -9.889770786639587E-01,  1.926034092018819E-04,  1.639762956488085E-02,  4.856772024979292E-03, -2.404288309514126E-05,  5.948173618118447E-03,  1.029894336191726E+00, -8.771500102063121E-05,
2461596.833333333, A.D. 2027-Jul-10 08:00:00.0000,  3.037720698783009E-01, -9.839815181591745E-01,  1.685189950384616E-04,  1.631830682792478E-02,  5.134150168839825E-03, -2.412193503634311E-05,  5.947654259135155E-03,  1.029804411971338E+00, -9.212147420005697E-05,
2461597.833333333, A.D. 2027-Jul-11 08:00:00.0000,  3.200487921108282E-01, -9.787091873083613E-01,  1.443676377636421E-04,  1.623436964580468E-02,  5.410301373942283E-03, -2.417668835213683E-05,  5.947109652433836E-03,  1.029710116244086E+00, -9.645894871612717E-05,
2461598.833333333, A.D. 2027-Jul-12 08:00:00.0000,  3.362392755273571E-01, -9.731613470714372E-01,  1.201738961543358E-04,  1.614583158952407E-02,  5.685157584442876E-03, -2.420660334537769E-05,  5.946540180437526E-03,  1.029611515224466E+00, -1.007329504475900E-04,
2461599.833333333, A.D. 2027-Jul-13 08:00:00.0000,  3.523389267061487E-01, -9.673393266254885E-01,  9.596293776567913E-05,  1.605270783358092E-02,  5.958650292342884E-03, -2.421099131391290E-05,  5.945946195151636E-03,  1.029508669860327E+00, -1.049483497336274E-04,
2461600.833333333, A.D. 2027-Jul-14 08:00:00.0000,  3.683431681782888E-01, -9.612445242428258E-01,  7.176071739410249E-05,  1.595501506340069E-02,  6.230709656290643E-03, -2.418896035392377E-05,  5.945328024404727E-03,  1.029401636913424E+00, -1.091085095073940E-04,
2461601.833333333, A.D. 2027-Jul-15 08:00:00.0000,  3.842474397192033E-01, -9.548784090803674E-01,  4.759418776063563E-05,  1.585277095321812E-02,  6.501263628976049E-03, -2.413941298198125E-05,  5.944685982602646E-03,  1.029290470821441E+00, -1.132146580764934E-04,
2461602.833333333, A.D. 2027-Jul-16 08:00:00.0000,  4.000471988802058E-01, -9.482425236198979E-01,  2.349146816003871E-05,  1.574599319379189E-02,  6.770237631902219E-03, -2.406113735698121E-05,  5.944020383105244E-03,  1.029175225840955E+00, -1.172660485982445E-04,
2461603.833333333, A.D. 2027-Jul-17 08:00:00.0000,  4.157379204712958E-01, -9.413384859344681E-01, -5.181238167040796E-07,  1.563469847615820E-02,  7.037555274416536E-03, -2.395298030855648E-05,  5.943331546484425E-03,  1.029055957477271E+00, -1.212612217132940E-04,
2461604.833333333, A.D. 2027-Jul-18 08:00:00.0000,  4.313150952933140E-01, -9.341679907376563E-01, -2.440421796547122E-05,  1.551890210993788E-02,  7.303139968233816E-03, -2.381400935114019E-05,  5.942619799241758E-03,  1.028932722262382E+00, -1.251998929141483E-04,
2461605.833333333, A.D. 2027-Jul-19 08:00:00.0000,  4.467742289678651E-01, -9.267328087335686E-01, -4.813564716372002E-05,  1.539861858408718E-02,  7.566916530226460E-03, -2.364355860211986E-05,  5.941885462441453E-03,  1.028805575786834E+00, -1.290843765440196E-04,
2461606.833333333, A.D. 2027-Jul-20 08:00:00.0000,  4.621108416449017E-01, -9.190347847661521E-01, -7.168068044141200E-05,  1.527386265089483E-02,  7.828811887281819E-03, -2.344114506998462E-05,  5.941128835414459E-03,  1.028674569878174E+00, -1.329198239712163E-04,
2461607.833333333, A.D. 2027-Jul-21 08:00:00.0000,  4.773204687614349E-01, -9.110758357962611E-01, -9.500713891324884E-05,  1.514465024821405E-02,  8.088754764281036E-03, -2.320633431202052E-05,  5.940350181204895E-03,  1.028539750081079E+00, -1.367134784380586E-04,
2461608.833333333, A.D. 2027-Jul-22 08:00:00.0000,  4.923986624832349E-01, -9.028579495033778E-01, -1.180823880511250E-04,  1.501099892564024E-02,  8.346674846229564E-03, -2.293863705071689E-05,  5.939549717536090E-03,  1.028401154093174E+00, -1.404736216909988E-04,
2461609.833333333, A.D. 2027-Jul-23 08:00:00.0000,  5.073409933491658E-01, -8.943831837659908E-01, -1.408732559003907E-04,  1.487292786069568E-02,  8.602501922856361E-03, -2.263746512588609E-05,  5.938727613465053E-03,  1.028258811185775E+00, -1.442087076084309E-04,
2461610.833333333, A.D. 2027-Jul-24 08:00:00.0000,  5.221430518223470E-01, -8.856536668996092E-01, -1.633459330692752E-04,  1.473045769413407E-02,  8.856165247411382E-03, -2.230213463519192E-05,  5.937883990109917E-03,  1.028112742329834E+00, -1.479268193641888E-04,
2461611.833333333, A.D. 2027-Jul-25 08:00:00.0000,  5.368004496674288E-01, -8.766715984019886E-01, -1.854658886217409E-04,  1.458361035470774E-02,  9.107593136225100E-03, -2.193189371237366E-05,  5.937018923657558E-03,  1.027962960716702E+00, -1.516353939648952E-04,
2461612.833333333, A.D. 2027-Jul-26 08:00:00.0000,  5.513088209466243E-01, -8.674392499514896E-01, -2.071978331718319E-04,  1.443240883161342E-02,  9.356712629353279E-03, -2.152597385387113E-05,  5.936132448468782E-03,  1.027809472295766E+00, -1.553410753742420E-04,
2461613.833333333, A.D. 2027-Jul-27 08:00:00.0000,  5.656638243339803E-01, -8.579589672172074E-01, -2.285056553830553E-04,  1.427687772716521E-02,  9.603449719033368E-03, -2.108356572770447E-05,  5.935224568034657E-03,  1.027652277671487E+00, -1.590496452980167E-04,
2461614.833333333, A.D. 2027-Jul-28 08:00:00.0000,  5.798611416343009E-01, -8.482331700362816E-01, -2.493525732488960E-04,  1.411704194370106E-02,  9.847728400025728E-03, -2.060400499673327E-05,  5.934295245862139E-03,  1.027491370525291E+00, -1.627660217615005E-04,
2461615.833333333, A.D. 2027-Jul-29 08:00:00.0000,  5.938964821429578E-01, -8.382643554937255E-01, -2.697010678152734E-04,  1.395292839289509E-02,  1.008947157169917E-02, -2.008663833083037E-05,  5.933344428276216E-03,  1.027326741563636E+00, -1.664941365602329E-04,
2461616.833333333, A.D. 2027-Jul-30 08:00:00.0000,  6.077655817606059E-01, -8.280550983298814E-01, -2.895130856740680E-04,  1.378456491702721E-02,  1.032860037398668E-02, -1.953098428867317E-05,  5.932372037394154E-03,  1.027158377301546E+00, -1.702370652533180E-04,
2461617.833333333, A.D. 2027-Jul-31 08:00:00.0000,  6.214642050802871E-01, -8.176080529982850E-01, -3.087501682593790E-04,  1.361198079724426E-02,  1.056503436646583E-02, -1.893673330994339E-05,  5.931377980947410E-03,  1.026986261763217E+00, -1.739969777903078E-04,
2461618.833333333, A.D. 2027-Aug-01 08:00:00.0000,  6.349881467071059E-01, -8.069259551881305E-01, -3.273736523268256E-04,  1.343520678506776E-02,  1.079869153424711E-02, -1.830379130928637E-05,  5.930362156604681E-03,  1.026810377230533E+00, -1.777752113206536E-04,
2461619.833333333, A.D. 2027-Aug-02 08:00:00.0000,  6.483332327818763E-01, -7.960116233513039E-01, -3.453449006352716E-04,  1.325427522323890E-02,  1.102948839305564E-02, -1.763230706591817E-05,  5.929324456495705E-03,  1.026630705026339E+00, -1.815723674417723E-04,
2461620.833333333, A.D. 2027-Aug-03 08:00:00.0000,  6.614953226402526E-01, -7.848679600714348E-01, -3.626255505764887E-04,  1.306922018455944E-02,  1.125734021212246E-02, -1.692268335238621E-05,  5.928264771016705E-03,  1.026447226173327E+00, -1.853884778753757E-04,
2461621.833333333, A.D. 2027-Aug-04 08:00:00.0000,  6.744703106038983E-01, -7.734979531588509E-01, -3.791777689711574E-04,  1.288007758155647E-02,  1.148216132031612E-02, -1.617557489198496E-05,  5.927182991484211E-03,  1.026259921853539E+00, -1.892232313821773E-04,
2461622.833333333, A.D. 2027-Aug-05 08:00:00.0000,  6.872541278737723E-01, -7.619046764335125E-01, -3.949645012596729E-04,  1.268688525825895E-02,  1.170386540638069E-02, -1.539187699075418E-05,  5.926079011497266E-03,  1.026068773644219E+00, -1.930761833067539E-04,
2461623.833333333, A.D. 2027-Aug-06 08:00:00.0000,  6.998427444963260E-01, -7.500912902493923E-01, -4.099496963648628E-04,  1.248968312700008E-02,  1.192236577099075E-02, -1.457270389679312E-05,  5.924952727265891E-03,  1.025873763574691E+00, -1.969468755287052E-04,
2461624.833333333, A.D. 2027-Aug-07 08:00:00.0000,  7.122321715553340E-01, -7.380610417494778E-01, -4.240985152829256E-04,  1.228851337096548E-02,  1.213757556991246E-02, -1.371935635920358E-05,  5.923804037589100E-03,  1.025674874122547E+00, -2.008348774953310E-04,
2461625.833333333, A.D. 2027-Aug-08 08:00:00.0000,  7.244184635570671E-01, -7.258172648780735E-01, -4.373774974033749E-04,  1.208342067550402E-02,  1.234940808399432E-02, -1.283327953199546E-05,  5.922632843661394E-03,  1.025472088180144E+00, -2.047397950250571E-04,
2461626.833333333, A.D. 2027-Aug-09 08:00:00.0000,  7.363977210329358E-01, -7.133633801159762E-01, -4.497546774557838E-04,  1.187445246275793E-02,  1.255777702196643E-02, -1.191601413622318E-05,  5.921439048844529E-03,  1.025265389015089E+00, -2.086612637594799E-04,
2461627.833333333, A.D. 2027-Aug-10 08:00:00.0000,  7.481660934124156E-01, -7.007028938811594E-01, -4.611996569669503E-04,  1.166165915125098E-02,  1.276259685747098E-02, -1.096914264493402E-05,  5.920222558605183E-03,  1.025054760259446E+00, -2.125989079353450E-04,
2461628.833333333, A.D. 2027-Aug-11 08:00:00.0000,  7.597197821810492E-01, -6.878393975828379E-01, -4.716836175444354E-04,  1.144509450459774E-02,  1.296378319809494E-02, -9.994233656709955E-06,  5.918983280893334E-03,  1.024840185975246E+00, -2.165522100113031E-04,
2461629.833333333, A.D. 2027-Aug-12 08:00:00.0000,  7.710550444716900E-01, -6.747765662999343E-01, -4.811792836584411E-04,  1.122481616337188E-02,  1.316125315379354E-02, -8.992800652076425E-06,  5.917721127766579E-03,  1.024621650935736E+00, -2.205201870661342E-04,
2461630.833333333, A.D. 2027-Aug-13 08:00:00.0000,  7.821681973241403E-01, -6.615181571335095E-01, -4.896608671375814E-04,  1.100088646523579E-02,  1.335492559349661E-02, -7.966314503715666E-06,  5.916436019833904E-03,  1.024399141394786E+00, -2.245007065101734E-04,
2461631.833333333, A.D. 2027-Aug-14 08:00:00.0000,  7.930556229270831E-01, -6.480680074460469E-01, -4.971040779910544E-04,  1.077337357865227E-02,  1.354472107047056E-02, -6.916337269475592E-06,  5.915127896122961E-03,  1.024172646795362E+00, -2.284892724882409E-04,
2461632.833333333, A.D. 2027-Aug-15 08:00:00.0000,  8.037137750637462E-01, -6.344300334563256E-01, -5.034863593442318E-04,  1.054235269368147E-02,  1.373056114959520E-02, -5.844842947063170E-06,  5.913796732478308E-03,  1.023942162955079E+00, -2.324773349833828E-04,
2461633.833333333, A.D. 2027-Aug-16 08:00:00.0000,  8.141391864432420E-01, -6.206082298049668E-01, -5.087875296068162E-04,  1.030790645056081E-02,  1.391236717556189E-02, -4.754690082487151E-06,  5.912442569412993E-03,  1.023707696888555E+00, -2.364508689719262E-04,
2461634.833333333, A.D. 2027-Aug-17 08:00:00.0000,  8.243284759882171E-01, -6.066066706074421E-01, -5.129908790090961E-04,  1.007012421978798E-02,  1.409005876121336E-02, -3.649997264399670E-06,  5.911065546561967E-03,  1.023469272772829E+00, -2.403898356529386E-04,
2461635.833333333, A.D. 2027-Aug-18 08:00:00.0000,  8.342783532053534E-01, -5.924295105925952E-01, -5.160844338955405E-04,  9.829097415212087E-03,  1.426355511326903E-02, -2.536050531786953E-06,  5.909665924494162E-03,  1.023226935724017E+00, -2.442727536421655E-04,
2461636.833333333, A.D. 2027-Aug-19 08:00:00.0000,  8.439856192393330E-01, -5.780809851187645E-01, -5.180618275839884E-04,  9.584917438271752E-03,  1.443277624717159E-02, -1.418631787345682E-06,  5.908244086629160E-03,  1.022980752129159E+00, -2.480792488019101E-04,
2461637.833333333, A.D. 2027-Aug-20 08:00:00.0000,  8.534471687929597E-01, -5.635654099042913E-01, -5.189223534958434E-04,  9.337679130832529E-03,  1.459764246574359E-02, -3.031483660967731E-07,  5.906800543309042E-03,  1.022730810351248E+00, -2.517870612874650E-04,
2461638.833333333, A.D. 2027-Aug-21 08:00:00.0000,  8.626599874401945E-01, -5.488871751594406E-01, -5.186702763306549E-04,  9.087470404009078E-03,  1.475808417195115E-02,  8.059125120320257E-07,  5.905335895346918E-03,  1.022477214417848E+00, -2.553860776970464E-04,
2461639.833333333, A.D. 2027-Aug-22 08:00:00.0000,  8.716211489776459E-01, -5.340507374977532E-01, -5.173138490652795E-04,  8.834379935392930E-03,  1.491403822557832E-02,  1.905035967433714E-06,  5.903850791664879E-03,  1.022220076686339E+00, -2.588696066377739E-04,
2461640.833333333, A.D. 2027-Aug-23 08:00:00.0000,  8.803278170620796E-01, -5.190606137979712E-01, -5.148644522372370E-04,  8.578498771915780E-03,  1.506544720334347E-02,  2.991429831901010E-06,  5.902345915909372E-03,  1.021959515526431E+00, -2.622322225757402E-04,
2461641.833333333, A.D. 2027-Aug-24 08:00:00.0000,  8.887772471511441E-01, -5.039213753911203E-01, -5.113360240324500E-04,  8.319919565731537E-03,  1.521225943524973E-02,  4.062726129246873E-06,  5.900821977955079E-03,  1.021695653849116E+00, -2.654700210029997E-04,
2461642.833333333, A.D. 2027-Aug-25 08:00:00.0000,  8.969667883904333E-01, -4.886376428902675E-01, -5.067447543010333E-04,  8.058737007803685E-03,  1.535442791499016E-02,  5.116761894987219E-06,  5.899279709338753E-03,  1.021428618316058E+00, -2.685793210699697E-04,
2461643.833333333, A.D. 2027-Aug-26 08:00:00.0000,  9.048938855047858E-01, -4.732140818136820E-01, -5.011089479339620E-04,  7.795047508651540E-03,  1.549190976062715E-02,  6.151455412384934E-06,  5.897719862961523E-03,  1.021158539288044E+00, -2.715563715113135E-04,
2461644.833333333, A.D. 2027-Aug-27 08:00:00.0000,  9.125560803352902E-01, -4.576553986662258E-01, -4.944489760585104E-04,  7.528948815642006E-03,  1.562466582772265E-02,  7.164750986888487E-06,  5.896143213886000E-03,  1.020885550963006E+00, -2.743972529586835E-04,
2461645.833333333, A.D. 2027-Aug-28 08:00:00.0000,  9.199510130455015E-01, -4.419663372028539E-01, -4.867872462329396E-04,  7.260539535671299E-03,  1.575266049187528E-02,  8.154602591658843E-06,  5.894550560278979E-03,  1.020609791539242E+00, -2.770979953332761E-04,
2461646.833333333, A.D. 2027-Aug-29 08:00:00.0000,  9.270764223605301E-01, -4.261516757190917E-01, -4.781482589134888E-04,  6.989918959790286E-03,  1.587586104453213E-02,  9.118975078339435E-06,  5.892942722996013E-03,  1.020331403143482E+00, -2.796543212542215E-04,
2461647.833333333, A.D. 2027-Aug-30 08:00:00.0000,  9.339301471864359E-01, -4.102162229062644E-01, -4.685584316771136E-04,  6.717186347866851E-03,  1.599423831650741E-02,  1.005589233284885E-05,  5.891320549594813E-03,  1.020050532525798E+00, -2.820624062408190E-04,
2461648.833333333, A.D. 2027-Aug-31 08:00:00.0000,  9.405101241264615E-01, -3.941648161363576E-01, -4.580462848746928E-04,  6.442441034234897E-03,  1.610776497767050E-02,  1.096341757968961E-05,  5.889684903501351E-03,  1.019767329183760E+00, -2.843180179053624E-04,
2461649.833333333, A.D. 2027-Sep-01 08:00:00.0000,  9.468143910757483E-01, -3.780023176449301E-01, -4.466419899386784E-04,  6.165781259734318E-03,  1.621641762478236E-02,  1.183977565744824E-05,  5.888036680614831E-03,  1.019481948237508E+00, -2.864183184116078E-04,
2461650.833333333, A.D. 2027-Sep-02 08:00:00.0000,  9.528410814183613E-01, -3.617336130891151E-01, -4.343776562495725E-04,  5.887304716091135E-03,  1.632017372097611E-02,  1.268329522028079E-05,  5.886376781923904E-03,  1.019194545688391E+00, -2.883601806881395E-04,
2461651.833333333, A.D. 2027-Sep-03 08:00:00.0000,  9.585884270168317E-01, -3.453636089015083E-01, -4.212868222727061E-04,  5.607107667436204E-03,  1.641901377562951E-02,  1.349255500087284E-05,  5.884706130105398E-03,  1.018905281292949E+00, -2.901418049122123E-04,
2461652.833333333, A.D. 2027-Sep-04 08:00:00.0000,  9.640547548167555E-01, -3.288972301695494E-01, -4.074043690688156E-04,  5.325284750329671E-03,  1.651291999118231E-02,  1.426635506564809E-05,  5.883025653350497E-03,  1.018614315762505E+00, -2.917624172164476E-04,
2461653.833333333, A.D. 2027-Sep-05 08:00:00.0000,  9.692384855496851E-01, -3.123394189128779E-01, -3.927662481254899E-04,  5.041928869704346E-03,  1.660187627631811E-02,  1.500375674743256E-05,  5.881336281017022E-03,  1.018321810010375E+00, -2.932224146838390E-04,
2461654.833333333, A.D. 2027-Sep-06 08:00:00.0000,  9.741381319590122E-01, -2.956951324605842E-01, -3.774092131317666E-04,  4.757131137777392E-03,  1.668586807709794E-02,  1.570409496920528E-05,  5.879638936668807E-03,  1.018027923946682E+00, -2.945234124291264E-04,
2461655.833333333, A.D. 2027-Sep-07 08:00:00.0000,  9.787522969970670E-01, -2.789693419902313E-01, -3.613705461128667E-04,  4.470980862185895E-03,  1.676488222473298E-02,  1.636697794905052E-05,  5.877934530979876E-03,  1.017732815249744E+00, -2.956682580319774E-04,
2461656.833333333, A.D. 2027-Sep-08 08:00:00.0000,  9.830796720308228E-01, -2.621670312179489E-01, -3.446877880287303E-04,  4.183565571641129E-03,  1.683890678756654E-02,  1.699227711491567E-05,  5.876223954647264E-03,  1.017436638138972E+00, -2.966610175806068E-04,
2461657.833333333, A.D. 2027-Sep-09 08:00:00.0000,  9.871190350887413E-01, -2.452931952298513E-01, -3.273984828881148E-04,  3.894971071382581E-03,  1.690793093861471E-02,  1.758011145234645E-05,  5.874508071445233E-03,  1.017139542172245E+00, -2.975069419012923E-04,
2461658.833333333, A.D. 2027-Sep-10 08:00:00.0000,  9.908692491732031E-01, -2.283528394281265E-01, -3.095399397413659E-04,  3.605281517815888E-03,  1.697194485988528E-02,  1.813082898933348E-05,  5.872787711497707E-03,  1.016841671081063E+00, -2.982124253911343E-04,
2461659.833333333, A.D. 2027-Sep-11 08:00:00.0000,  9.943292606555063E-01, -2.113509785460128E-01, -2.911490139107764E-04,  3.314579509387706E-03,  1.703093970761897E-02,  1.864498546628174E-05,  5.871063664802102E-03,  1.016543161649239E+00, -2.987849603812310E-04,
2461660.833333333, A.D. 2027-Sep-12 08:00:00.0000,  9.974980977755223E-01, -1.942926356553592E-01, -2.722619120928377E-04,  3.022946209817833E-03,  1.708490766751599E-02,  1.912331680796316E-05,  5.869336675067266E-03,  1.016244142645969E+00, -2.992330685795272E-04,
2461661.833333333, A.D. 2027-Sep-13 08:00:00.0000,  1.000374869298547E+00, -1.771828410597249E-01, -2.529140314208189E-04,  2.730461550530623E-03,  1.713384213117463E-02,  1.956669736824947E-05,  5.867607434128834E-03,  1.015944733858879E+00, -2.995661563891141E-04,
2461662.833333333, A.D. 2027-Sep-14 08:00:00.0000,  1.002958763448790E+00, -1.600266309438251E-01, -2.331398527246408E-04,  2.437204599197085E-03,  1.717773800598800E-02,  1.997607075830624E-05,  5.865876577652491E-03,  1.015645045350071E+00, -2.997941927288124E-04,
2461663.833333333, A.D. 2027-Sep-15 08:00:00.0000,  1.005249047341752E+00, -1.428290456666964E-01, -2.129729226568482E-04,  2.143254206889174E-03,  1.721659209714441E-02,  2.035233967695095E-05,  5.864144683545886E-03,  1.015345177181152E+00, -2.999270696533891E-04,
2461664.833333333, A.D. 2027-Sep-16 08:00:00.0000,  1.007245067230541E+00, -1.255951277185205E-01, -1.924459663935776E-04,  1.848689981978180E-03,  1.725040334687851E-02,  2.069621826974633E-05,  5.862412275226560E-03,  1.015045219979060E+00, -2.999735610509717E-04,
